start,end,today,deviceid,phonenumber,Name of data collector,City,Commune,Name of quartier,Name of sector,Name of sector,Please take a GPS point at this education facility.,_Please take a GPS point at this education facility._latitude,_Please take a GPS point at this education facility._longitude,_Please take a GPS point at this education facility._altitude,_Please take a GPS point at this education facility._precision,Name of Facility,Amenity,Opening Hours,Opening Hours/Mo-Fri 07:30-13:30,Opening Hours/Mo-Sa 07:30-15:00,Opening Hours/Mo-Fri 08:00-17:00,Opening Hours/Mo-Fri 09:00-17:00,Opening Hours/Mo-Su 07:00-20:00,Opening Hours/Mo-Fri 07:00-13:30,Opening Hours/Other,"You said other, please specify",What is the primary phone contact for the facility?,Name of the organization/institution that runs the facility,Type of the organization/institution that runs the facility,Religion,Number of Students,Does the facility charge fees?,Does the facility have toilets?,Type of facility,Is the facility separated boys/girls,Is the facility usable,Is the facility accessible to Handicap,Is the facility equiped for menstrual hygiene management,Is there practice of open defecation?,Is there existance of handwashing at the facility?,"If yes, How many",Is the facility located in school premises,Does the facility has water and soap?,Does the facility has daily hand cleaning activities for students,Is there existance of a water point?,"If yes, How many",Type of water point,Is water located on school premises?,Does there exist management committee for dealing with management of WASH issues,Is there a dedicated person for maintenance/cleaning facilities,Frequency of cleaning,Latrine Emptying,How often,Fees for cleaning WASH facility,Phone number for the school if available,_id,_uuid,_submission_time,_validation_status,_index
2021-02-16T10:08:10.791Z,2021-02-16T10:15:10.055Z,2021-02-16,collect:x903NynjzFpMYnqE,,Adama Djibo,Bamako,Commune I,Doumanzana,,,12.6853033 -7.9410683 332.8600183105469 2.866,12.6853033,-7.9410683,332.860018310547,2.866,École privée Dian mallé,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,79091082,Bintou Fomba,Private,,280,Yes,Yes,Improved,No,Usable,Not Accessible,,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,11,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,2,Improved,Water located on school premises,No,Yes,Once a day,Other,,Latrine emptying when needed,79091082,2496,e8f43c4b-1a3c-4c4c-9749-b88ccdcb68da,2021-02-16T16:06:44,,990
2021-02-16T14:30:52.554Z,2021-02-16T14:38:52.593Z,2021-02-16,collect:x903NynjzFpMYnqE,,Adama Djibo,Bamako,Commune I,Djélibougou,,,12.673145 -7.94283 387.1600061035156 3.3,12.673145,-7.94283,387.160006103516,3.3,Université mémoire supérieur,University,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,76257432,Mme Cissé Nana kadidia Touré,Private,,,Yes,Yes,Improved,No,Usable,Accessible to Handicap,,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,2,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,Existence of Management Committee dealing with management of WASH issues,Yes,Once a day,Other,,Latrine emptying when needed,76257432,2553,1827148c-8bcd-40c2-8efe-56332a97a2b5,2021-02-16T16:07:16,,991
2021-02-16T09:10:38.861Z,2021-02-16T09:17:49.730Z,2021-02-16,collect:AdfiW4ZdTTGYwc43,,Anna Diarra,Bamako,Commune IV,Kalabambougou,,,12.5807517 -8.0531967 361.9599938964844 2.2,12.5807517,-8.0531967,361.959993896484,2.2,Les petites étoiles de kalabambougou,Kindergarten,Other,0,0,0,0,0,0,1,7h30 à 11h30,79383778,Privé,Private,,15,Yes,Yes,Improved,Yes,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,3,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,1,Unimproved,Water located on school premises,No,Yes,Once a day,Other,,Latrine emptying when needed,79383778,2556,2f00c3c0-329d-47de-90dc-a68249013302,2021-02-16T16:09:11,,992
2021-02-16T09:26:09.091Z,2021-02-16T09:30:07.555Z,2021-02-16,collect:AdfiW4ZdTTGYwc43,,Anna Diarra,Bamako,Commune IV,Kalabambougou,,,12.5807967 -8.05607 361.9599938964844 1.9,12.5807967,-8.05607,361.959993896484,1.9,Groupe scolaire Mme Diop Aminata Konaté,Kindergarten,Other,0,0,0,0,0,0,1,9h à 11h30,74760094,Privé,Private,,33,Yes,Yes,Improved,No,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],No handwashing,,No facility located on school premises,Facility without water and soap,School do not have daily hand cleaning activities for students,Water point exists,1,Improved,Water located on school premises,No,Yes,Once a day,Other,,Latrine emptying when needed,74760094,2557,2f77826a-67fa-425a-a9eb-ef58ea4890c6,2021-02-16T16:09:12,,993
2021-02-16T09:30:12.943Z,2021-02-16T09:32:14.868Z,2021-02-16,collect:AdfiW4ZdTTGYwc43,,Anna Diarra,Bamako,Commune IV,Kalabambougou,,,12.58087 -8.0560133 361.9599938964844 1.7,12.58087,-8.0560133,361.959993896484,1.7,Groupe scolaire Mme Diop Aminata Konaté,School,Other,0,0,0,0,0,0,1,8h à 17h,74760094,Privé,Private,,24,Yes,Yes,Improved,No,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],No handwashing,,No facility located on school premises,Facility without water and soap,School do not have daily hand cleaning activities for students,Water point exists,1,Improved,Water located on school premises,No,Yes,Once a day,Other,,Latrine emptying when needed,74760094,2558,ad8a517d-e896-4d52-bc89-ca35c70171b3,2021-02-16T16:09:13,,994
2021-02-16T10:05:29.715Z,2021-02-16T10:22:04.652Z,2021-02-16,collect:AdfiW4ZdTTGYwc43,,Anna Diarra,Bamako,Commune IV,Kalabambougou,,,12.5755983 -8.0530017 361.9599938964844 2.5,12.5755983,-8.0530017,361.959993896484,2.5,Merdersa sakina,School,Other,0,0,0,0,0,0,1,8h à 17h,,Privé,Religious,,,Yes,Yes,Improved,Yes,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,Practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,1,Facility located on school premises,Facility with water and soap,School do not have daily hand cleaning activities for students,Water point exists,2,Improved,Water located on school premises,No,No,,Other,,Latrine emptying when needed,,2559,b395746d-fada-45db-9686-1c9de24c37a7,2021-02-16T16:09:14,,995
2021-02-16T10:44:04.316Z,2021-02-16T11:03:35.065Z,2021-02-16,collect:AdfiW4ZdTTGYwc43,,Anna Diarra,Bamako,Commune IV,Kalabambougou,,,12.5744117 -8.0603833 361.9599938964844 1.733,12.5744117,-8.0603833,361.959993896484,1.733,Haby Doumbia,School,Other,0,0,0,0,0,0,1,7h45 à 17h,76149949,Privé,Private,,83,Yes,Yes,Improved,Yes,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,1,Facility located on school premises,Facility with water and soap,School do not have daily hand cleaning activities for students,Water point exists,1,Improved,Water located on school premises,No,No,,Other,,Latrine emptying when needed,76149949,2560,71434a58-4020-4429-b322-fc160cee148c,2021-02-16T16:09:14,,996
2021-02-16T11:17:22.515Z,2021-02-16T11:21:57.153Z,2021-02-16,collect:AdfiW4ZdTTGYwc43,,Anna Diarra,Bamako,Commune IV,Kalabambougou,,Kalabambougou waireda,12.57681 -8.06436 361.9599938964844 2.26,12.57681,-8.06436,361.959993896484,2.26,École privée Dihara,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,61538679,Privé,Private,,326,Yes,Yes,Improved,Yes,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,1,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,No existence of water point,,,,No,No,,Other,,Latrine emptying when needed,61538679,2561,8bb7fb9f-1a65-4d0a-9e40-12de91d83297,2021-02-16T16:09:15,,997
2021-02-16T11:31:15.617Z,2021-02-16T11:37:13.264Z,2021-02-16,collect:AdfiW4ZdTTGYwc43,,Anna Diarra,Bamako,Commune IV,Kalabambougou,,Kalabambougou waireda,12.576225 -8.0654683 361.9599938964844 1.52,12.576225,-8.0654683,361.959993896484,1.52,Centre de Formation en administration et aux métiers,College,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,20734303,Privé,Private,,261,Yes,Yes,Improved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,1,Facility located on school premises,Facility with water and soap,School do not have daily hand cleaning activities for students,Water point exists,1,Improved,Water located on school premises,No,Yes,Once a day,Other,1,Latrine emptying when needed,20734303,2562,2abdbaa5-a9d2-4004-9beb-7656e20e353b,2021-02-16T16:09:16,,998
2021-02-16T11:58:23.503Z,2021-02-16T12:03:27.250Z,2021-02-16,collect:AdfiW4ZdTTGYwc43,,Anna Diarra,Bamako,Commune IV,Sébéninkoro,,Sebenikoro kayirabougou,12.5799783 -8.0672817 361.9599938964844 2.12,12.5799783,-8.0672817,361.959993896484,2.12,École saadaouziwaza,Kindergarten,Other,0,0,0,0,0,0,1,8h à 11h,75210183,Privé,Religious,,10,Yes,Yes,Improved,No,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,1,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,No existence of water point,,,,No,No,,Other,,Latrine emptying when needed,75210183,2563,c480b687-b08b-4e69-9bea-037cb039b75f,2021-02-16T16:09:17,,999
2021-02-16T15:36:09.139Z,2021-02-16T15:40:28.386Z,2021-02-16,collect:AdfiW4ZdTTGYwc43,,Anna Diarra,Bamako,Commune IV,Sébéninkoro,,Secteur 1,12.5878983 -8.0592667 350.6243350221607 1.983,12.5878983,-8.0592667,350.624335022161,1.983,École fondamentale le souverain,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,67553333,Privé,Private,,50,Yes,Yes,Improved,Yes,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,3,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,1,Improved,Water located on school premises,No,No,,Other,,Latrine emptying when needed,67553333,2565,3ad6efb6-5ee5-4c1d-9308-0bf0a751e4a9,2021-02-16T16:09:19,,1000
2021-02-16T09:06:25.162Z,2021-02-16T09:29:52.749Z,2021-02-16,357470096398437,,Kadidia Coulibaly,Bamako,Commune V,Daoudabougou,,,12.603046791628003 -7.979709450155497 362.0 5.0,12.603046791628,-7.9797094501555,362,5,Jardin d enfants Klaïc,Kindergarten,Other,0,0,0,0,0,0,1,7h 30 20h,76309364,Bibliothèque nationale,Government,,200,Yes,Yes,Improved,Yes,Not Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,Existence of Management Committee dealing with management of WASH issues,Yes,Once a day,Other,,Latrine emptying when needed,,2568,e49c5a53-9ffd-40e9-be0f-0585b009f9a3,2021-02-16T16:11:06,,1001
2021-02-16T09:50:59.935Z,2021-02-16T09:56:41.596Z,2021-02-16,357470096398437,,Kadidia Coulibaly ,Bamako,Commune V,Daoudabougou,,,12.605421803891659 -7.980970172211528 370.0 5.0,12.6054218038917,-7.98097017221153,370,5,Ecole Tieba de Daoudabougou ,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,75081582, Cap de Torokorobougou ,Private,,130,Yes,Yes,Unimproved,No,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],No handwashing,,No facility located on school premises,Facility without water and soap,School do not have daily hand cleaning activities for students,No existence of water point,,,,No,No,,Other,,Latrine emptying when needed,,2571,6c3948b2-646d-40f7-a2ef-15a771f16c30,2021-02-16T16:11:08,,1002
2021-02-16T10:18:00.633Z,2021-02-16T10:24:28.980Z,2021-02-16,357470096398437,,Kadidia Coulibaly ,Bamako,Commune V,Daoudabougou,,,12.60706344153732 -7.978491559624672 368.0 5.0,12.6070634415373,-7.97849155962467,368,5,Saadouziwaza,School,Mo-Fri 08:00-17:00 Other,0,0,1,0,0,0,1,,76267606,Cap,Private,,120,Yes,Yes,Unimproved,No,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],No handwashing,,No facility located on school premises,Facility without water and soap,School do not have daily hand cleaning activities for students,No existence of water point,,,,No,No,,Other,,Latrine emptying when needed,,2574,277ee64e-b6ca-4248-a66e-2174b2dea93d,2021-02-16T16:11:10,,1003
2021-02-16T11:05:25.218Z,2021-02-16T11:16:17.279Z,2021-02-16,357470096398437,,Kadidia Coulibaly ,Bamako,Commune V,Daoudabougou,,,12.612957092933357 -7.979122465476394 366.0 5.0,12.6129570929334,-7.97912246547639,366,5,(LPTH)Lycée privée Tiranké Chérif Haïdara,School,Other,0,0,0,0,0,0,1,7H 00 16H,66739966,Cap / Académie ,Private,,35,Yes,Yes,Improved,Yes,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,Existing student hygiene club in school,No,,Other,,Latrine emptying when needed,,2577,fce3797c-4a3e-4477-a21f-5d2c6849c505,2021-02-16T16:11:12,,1004
2021-02-16T11:34:47.795Z,2021-02-16T11:44:25.906Z,2021-02-16,357470096398437,,Kadidia Coulibaly ,Bamako,Commune V,Daoudabougou,,,12.613901481963694 -7.979663433507085 366.0 5.0,12.6139014819637,-7.97966343350709,366,5,Lycée Kankou Moussa,School,Other Mo-Fri 08:00-17:00,0,0,1,0,0,0,1,,20206297,Académie ,Public,,2000,No,Yes,Unimproved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School do not have daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,Existing student hygiene club in school,Yes,less than once a week,Other,,Latrine emptying when needed,,2578,51f4051d-d09e-425b-b75a-79b3a9b06d84,2021-02-16T16:11:12,,1005
2021-02-16T12:18:28.298Z,2021-02-16T12:25:23.012Z,2021-02-16,357470096398437,,Kadidia Coulibaly ,Bamako,Commune V,Daoudabougou,,,12.610280541703105 -7.980325436219573 377.0 5.0,12.6102805417031,-7.98032543621957,377,5,A.E.C.O.D.A Asociation del' école communautaire de Daoudabougou ,School,Other,0,0,0,0,0,0,1,7h 45 17h,76369177,Cap,Community,,340,Yes,Yes,Unimproved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],No handwashing,,No facility located on school premises,Facility without water and soap,School do not have daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,No,No,,Other,,Latrine emptying when needed,,2580,7a500c11-af84-4cbd-ba6a-d07898412bd2,2021-02-16T16:11:13,,1006
2021-02-16T13:54:02.690Z,2021-02-16T14:03:23.893Z,2021-02-16,357470096398437,,Kadidia Coulibaly ,Bamako,Commune V,Daoudabougou,,Daoudabougou Flabougou,12.607481824234128 -7.981235710904002 380.0 5.0,12.6074818242341,-7.981235710904,380,5,Complexe scolaire SOMI NAFA,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,76310699,Cap/Académie ,Private,,300,Yes,Yes,Unimproved,No,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School do not have daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,Existing student hygiene club in school,Yes,Once a day,Other,,Latrine emptying when needed,,2581,9f1ba616-4e8b-456a-8373-35d2a7762db2,2021-02-16T16:11:14,,1007
2021-02-16T08:44:23.423Z,2021-02-16T08:54:17.418Z,2021-02-16,collect:YOr78JsZpLkhP6SJ,,Mahamady Camara ,Bamako,Commune IV,Sébéninkoro,,Cite IFabako,12.5918703 -8.0540102 355.4599938964844 12.166,12.5918703,-8.0540102,355.459993896484,12.166,IFABAKO 1ER CYCLE ,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,70515081,CGS,Community,,253,Yes,Yes,Improved,Yes,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,1,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,No existence of water point,,,,Existing student hygiene club in school,No,,Other,0,Latrine emptying when needed,70515081,2584,1a9df0d4-994e-46d5-8317-92cd58c67811,2021-02-16T16:16:04,,1008
2021-02-16T09:27:12.406Z,2021-02-16T09:41:51.050Z,2021-02-16,collect:YOr78JsZpLkhP6SJ,,Mahamady ,Bamako,Commune IV,Kalabambougou,,Kalabambougou ,12.5805217 -8.0516502 356.76568709283487 142.5,12.5805217,-8.0516502,356.765687092835,142.5,Lycée privee Tatou de kalabambougou ,School,Other,0,0,0,0,0,0,1,Du lu-sa 7h à 18h,70318092,Ecole privee ,Private,,41,Yes,Yes,Improved,Yes,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,3,Facility located on school premises,Facility with water and soap,School do not have daily hand cleaning activities for students,Water point exists,2,Improved,Water located on school premises,No,Yes,Once a day,Other,1,Latrine emptying when needed,70318092,2585,01175d97-1678-4489-9042-479ecb0a89ba,2021-02-16T16:16:05,,1009
2021-02-16T10:34:03.643Z,2021-02-16T10:40:11.406Z,2021-02-16,collect:YOr78JsZpLkhP6SJ,,Mahamady Camara ,Bamako,Commune IV,Kalabambougou,,Kalabambougou ,12.5752104 -8.0584894 358.6404029060149 7.666,12.5752104,-8.0584894,358.640402906015,7.666,Ecole privee la fontene,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,73884471,ECOLE privee ,Private,,140,Yes,Yes,Improved,Yes,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,1,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,2,Improved,Water located on school premises,No,Yes,Once a day,Other,0,Latrine emptying when needed,73884471,2588,c7cef38c-2d74-4d05-b87a-f6b8159bb5bc,2021-02-16T16:16:06,,1012
2021-02-16T11:14:48.341Z,2021-02-16T11:26:09.885Z,2021-02-16,collect:YOr78JsZpLkhP6SJ,,Mahamady Camara ,Bamako,Commune IV,Kalabambougou,,Kalabambougou ,12.5756819 -8.0629956 359.9153661371684 6.7,12.5756819,-8.0629956,359.915366137168,6.7,ECOLE la fontene 1er cycle ,Kindergarten,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,76479976,ECOLE privee ,Private,,209,Yes,Yes,Improved,Yes,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,3,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,No existence of water point,,,,No,No,,Other,0,Latrine emptying when needed,76479976,2589,96bcd450-5a75-4369-9179-ec4f44094cad,2021-02-16T16:16:07,,1013
